300,9.9999999392253E-09
301,9.9999999392253E-09
302,5.5039902235876E-07
303,8.0143399827648E-07
304,9.9999999392253E-09
305,1.1956800562984E-06
306,8.9174000095227E-07
307,2.4306498858095E-07
308,7.2598800215928E-07
309,2.4084800998025E-07
310,3.4971898799085E-07
311,3.5180599411433E-07
312,5.8330800811746E-07
313,3.5065698966719E-07
314,2.6826700860738E-08
315,8.8783099272405E-07
316,9.9999999392253E-09
317,4.868559813076E-07
318,7.8577397744084E-07
319,7.5280598821337E-07
320,2.6719499146566E-07
321,9.9999999392253E-09
322,4.1348300783284E-07
323,9.3544201718032E-07
324,1.0675800012905E-06
325,1.0479600405233E-06
326,4.6503100747941E-07
327,1.9058599320942E-07
328,2.8124298978582E-07
329,3.0522599558935E-07
330,9.8618897936831E-07
331,7.0249200234684E-07
332,9.9999999392253E-09
333,6.9148200054769E-07
334,3.7096299365658E-07
335,3.3522699283139E-08
336,6.9079499098734E-07
337,1.7073399760648E-07
338,3.5456798741507E-07
339,7.0355298475988E-07
340,1.0838499520105E-06
341,4.0019199332164E-07
342,6.8467801384031E-07
343,1.0458300039318E-06
344,9.0532597596393E-07
345,2.8010600772177E-07
346,5.0645098781388E-07
347,9.1886300879196E-07
348,4.469569887533E-07
349,5.2123198202025E-07
350,1.0502400300538E-06
351,9.7343502147851E-07
352,8.974259912975E-07
353,9.9999999392253E-09
354,6.3304298691946E-07
355,3.4827598938136E-07
356,9.9999999392253E-09
357,8.1676398622221E-07
358,7.8600299957543E-07
359,3.3803701171564E-07
360,5.2576001507987E-07
361,5.1419897317828E-07
362,6.5557702555452E-07
363,4.6416801069427E-07
364,8.5176401398712E-07
365,8.851690154188E-07
366,8.8786299556887E-07
367,1.4183899565978E-06
368,9.6094299806282E-07
369,1.7853800216017E-07
370,1.6488800156367E-06
371,1.1462899465187E-06
372,5.1426798108878E-07
373,1.1202999985471E-06
374,6.0984399397057E-07
375,6.6318801827947E-07
376,6.2292997426994E-07
377,6.8610501102739E-07
378,6.408890271814E-07
379,6.6143400090368E-07
380,5.2210600642866E-07
381,2.1770000557808E-07
382,5.9151102504984E-07
383,7.123010163923E-07
384,4.5306700258152E-07
385,5.9617201486617E-07
386,4.85855991883E-07
387,5.5719601732562E-07
388,3.3585800451874E-07
389,7.7621399441341E-07
390,4.6694299271621E-07
391,3.6867700714538E-07
392,6.6176897917103E-07
393,3.3567599189155E-07
394,6.1227899550431E-07
395,2.5717301355144E-07
396,5.7360801974937E-07
397,4.0147901358978E-07
398,3.4580099850245E-07
399,4.3472300603753E-07
400,4.2562700741655E-07
401,6.2789399635221E-07
402,4.8202002744802E-07
403,4.2268300148862E-07
404,5.0892401759484E-07
405,4.1010000018105E-07
406,5.5879399951664E-07
407,4.3283500872349E-07
408,5.0775298632288E-07
409,1.6908599320686E-07
410,4.2927800336656E-07
411,4.3180699549339E-07
412,4.6217598992371E-07
413,5.106809908284E-07
414,3.5848199786415E-07
415,6.0693997738781E-07
416,3.4871101206591E-07
417,3.7758701409984E-07
418,3.5675299159266E-07
419,5.9757201142929E-07
420,3.1102700859265E-07
421,4.1075199419538E-07
422,3.0062901146266E-07
423,3.6071401154913E-07
424,4.0170499460146E-07
425,3.9202299717545E-07
426,2.8247501404621E-07
427,4.4682400357487E-07
428,4.9246102662437E-07
429,3.3546800182194E-07
430,2.766639966012E-07
431,3.8177799410732E-07
432,4.2399298649798E-07
433,3.5405599874139E-07
434,2.0929999777763E-07
435,3.529779917244E-07
436,3.3208701211151E-07
437,3.1069498618308E-07
438,4.3014100015171E-07
439,3.7934700003461E-07
440,4.4896501094627E-07
441,2.5134698944385E-07
442,4.5255299596647E-07
443,2.5804999381762E-07
444,3.3658199072306E-07
445,2.8971498977626E-07
446,1.8871800477882E-07
447,2.1403799621567E-07
